GO_term,Descrip,DECount,Expect,N,DEGsRatio,GeneRatio,BgRatio,p,adjP,FDR,Expr,shortest_path,longest_path,terminal_node,ontology,Group
GO:1903959,regulation of anion transmembrane transport,2,1.7349874145990651,22,2/22,2/1930,20/22248,0.6938796332992061,1,0.845711338023644,Up,5,7,FALSE,BP,gad21_subVScont
GO:0051606,detection of stimulus,8,7.20019777058612,91,8/91,8/1930,83/22248,0.6988543913079353,1,0.8510597748953538,Up,2,2,FALSE,BP,gad21_subVScont
GO:0071370,cellular response to gibberellin stimulus,8,7.20019777058612,91,8/91,8/1930,83/22248,0.6988543913079353,1,0.8510597748953538,Up,5,6,FALSE,BP,gad21_subVScont
GO:0046873,metal ion transmembrane transporter activity,18,16.655879180151025,210,18/210,18/1930,192/22248,0.7015571171807686,1,0.8535487198255624,Up,5,6,FALSE,MF,gad21_subVScont
GO:0022836,gated channel activity,8,7.286947141316073,92,8/92,8/1930,84/22248,0.701780580807647,1,0.8535487198255624,Up,5,5,FALSE,MF,gad21_subVScont
GO:0071367,cellular response to brassinosteroid stimulus,8,7.286947141316073,92,8/92,8/1930,84/22248,0.701780580807647,1,0.8535487198255624,Up,5,6,FALSE,BP,gad21_subVScont
GO:0006814,sodium ion transport,2,1.8217367853290183,23,2/23,2/1930,21/22248,0.705521760102616,1,0.8537636988963235,Up,7,7,FALSE,BP,gad21_subVScont
GO:0008409,5'-3' exonuclease activity,2,1.8217367853290183,23,2/23,2/1930,21/22248,0.705521760102616,1,0.8537636988963235,Up,6,6,FALSE,MF,gad21_subVScont
GO:0015743,malate transport,2,1.8217367853290183,23,2/23,2/1930,21/22248,0.705521760102616,1,0.8537636988963235,Up,9,10,FALSE,BP,gad21_subVScont
GO:0030838,positive regulation of actin filament polymerization,2,1.8217367853290183,23,2/23,2/1930,21/22248,0.705521760102616,1,0.8537636988963235,Up,5,11,FALSE,BP,gad21_subVScont
GO:0043487,regulation of RNA stability,2,1.8217367853290183,23,2/23,2/1930,21/22248,0.705521760102616,1,0.8537636988963235,Up,3,8,FALSE,BP,gad21_subVScont
GO:0045010,actin nucleation,2,1.8217367853290183,23,2/23,2/1930,21/22248,0.705521760102616,1,0.8537636988963235,Up,5,12,FALSE,BP,gad21_subVScont
GO:0061013,regulation of mRNA catabolic process,2,1.8217367853290183,23,2/23,2/1930,21/22248,0.705521760102616,1,0.8537636988963235,Up,5,9,FALSE,BP,gad21_subVScont
GO:0009734,auxin-activated signaling pathway,19,17.783620999640416,224,19/224,19/1930,205/22248,0.7113579544949566,1,0.8597920799435086,Up,4,7,FALSE,BP,gad21_subVScont
GO:0120025,plasma membrane bounded cell projection,9,8.154440848615605,103,9/103,9/1930,94/22248,0.7154885916699086,1,0.8633271107165973,Up,3,3,FALSE,CC,gad21_subVScont
GO:1901617,organic hydroxy compound biosynthetic process,20,18.65111470693995,235,20/235,20/1930,215/22248,0.7169638266755733,1,0.8633271107165973,Up,4,4,FALSE,BP,gad21_subVScont
GO:0008300,isoprenoid catabolic process,2,1.9084861560589717,24,2/24,2/1930,22/22248,0.7172576374699229,1,0.8633271107165973,Up,5,6,FALSE,BP,gad21_subVScont
GO:0009785,blue light signaling pathway,2,1.9084861560589717,24,2/24,2/1930,22/22248,0.7172576374699229,1,0.8633271107165973,Up,4,8,TRUE,BP,gad21_subVScont
GO:0010143,cutin biosynthetic process,2,1.9084861560589717,24,2/24,2/1930,22/22248,0.7172576374699229,1,0.8633271107165973,Up,5,5,FALSE,BP,gad21_subVScont
GO:0016073,snRNA metabolic process,2,1.9084861560589717,24,2/24,2/1930,22/22248,0.7172576374699229,1,0.8633271107165973,Up,7,8,FALSE,BP,gad21_subVScont
GO:0030522,intracellular receptor signaling pathway,2,1.9084861560589717,24,2/24,2/1930,22/22248,0.7172576374699229,1,0.8633271107165973,Up,3,5,FALSE,BP,gad21_subVScont
GO:0043903,regulation of biological process involved in symbiotic interaction,2,1.9084861560589717,24,2/24,2/1930,22/22248,0.7172576374699229,1,0.8633271107165973,Up,2,3,FALSE,BP,gad21_subVScont
GO:0046470,phosphatidylcholine metabolic process,2,1.9084861560589717,24,2/24,2/1930,22/22248,0.7172576374699229,1,0.8633271107165973,Up,4,7,FALSE,BP,gad21_subVScont
GO:0140115,export across plasma membrane,2,1.9084861560589717,24,2/24,2/1930,22/22248,0.7172576374699229,1,0.8633271107165973,Up,3,5,FALSE,BP,gad21_subVScont
GO:0031327,negative regulation of cellular biosynthetic process,36,33.83225458468177,426,36/426,36/1930,390/22248,0.7179216621976078,1,0.863768102693805,Up,4,6,FALSE,BP,gad21_subVScont
GO:0048437,floral organ development,21,19.77885652642934,249,21/249,21/1930,228/22248,0.7253413743234861,1,0.8707295539443823,Up,3,9,FALSE,BP,gad21_subVScont
GO:0000045,autophagosome assembly,3,2.342233009708738,30,3/30,3/1930,27/22248,0.7300086163841083,1,0.8707295539443823,Up,6,7,FALSE,BP,gad21_subVScont
GO:0000741,karyogamy,3,2.342233009708738,30,3/30,3/1930,27/22248,0.7300086163841083,1,0.8707295539443823,Up,6,6,FALSE,BP,gad21_subVScont
GO:0009691,cytokinin biosynthetic process,3,2.342233009708738,30,3/30,3/1930,27/22248,0.7300086163841083,1,0.8707295539443823,Up,4,7,FALSE,BP,gad21_subVScont
GO:0010192,mucilage biosynthetic process,3,2.342233009708738,30,3/30,3/1930,27/22248,0.7300086163841083,1,0.8707295539443823,Up,4,4,FALSE,BP,gad21_subVScont
GO:0010197,polar nucleus fusion,3,2.342233009708738,30,3/30,3/1930,27/22248,0.7300086163841083,1,0.8707295539443823,Up,4,8,TRUE,BP,gad21_subVScont
GO:0010494,cytoplasmic stress granule,3,2.342233009708738,30,3/30,3/1930,27/22248,0.7300086163841083,1,0.8707295539443823,Up,4,7,TRUE,CC,gad21_subVScont
GO:0015301,anion:anion antiporter activity,3,2.342233009708738,30,3/30,3/1930,27/22248,0.7300086163841083,1,0.8707295539443823,Up,6,7,FALSE,MF,gad21_subVScont
GO:0015780,nucleotide-sugar transmembrane transport,3,2.342233009708738,30,3/30,3/1930,27/22248,0.7300086163841083,1,0.8707295539443823,Up,3,6,FALSE,BP,gad21_subVScont
GO:0016405,CoA-ligase activity,3,2.342233009708738,30,3/30,3/1930,27/22248,0.7300086163841083,1,0.8707295539443823,Up,4,4,FALSE,MF,gad21_subVScont
GO:0016682,"oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor",3,2.342233009708738,30,3/30,3/1930,27/22248,0.7300086163841083,1,0.8707295539443823,Up,4,4,FALSE,MF,gad21_subVScont
GO:0016878,acid-thiol ligase activity,3,2.342233009708738,30,3/30,3/1930,27/22248,0.7300086163841083,1,0.8707295539443823,Up,4,4,FALSE,MF,gad21_subVScont
GO:0030042,actin filament depolymerization,3,2.342233009708738,30,3/30,3/1930,27/22248,0.7300086163841083,1,0.8707295539443823,Up,6,9,FALSE,BP,gad21_subVScont
GO:0043244,regulation of protein-containing complex disassembly,3,2.342233009708738,30,3/30,3/1930,27/22248,0.7300086163841083,1,0.8707295539443823,Up,4,6,FALSE,BP,gad21_subVScont
GO:0046839,phospholipid dephosphorylation,3,2.342233009708738,30,3/30,3/1930,27/22248,0.7300086163841083,1,0.8707295539443823,Up,5,6,FALSE,BP,gad21_subVScont
GO:0052866,phosphatidylinositol phosphate phosphatase activity,3,2.342233009708738,30,3/30,3/1930,27/22248,0.7300086163841083,1,0.8707295539443823,Up,6,6,FALSE,MF,gad21_subVScont
GO:0140323,solute:anion antiporter activity,3,2.342233009708738,30,3/30,3/1930,27/22248,0.7300086163841083,1,0.8707295539443823,Up,5,6,FALSE,MF,gad21_subVScont
GO:1901401,regulation of tetrapyrrole metabolic process,3,2.342233009708738,30,3/30,3/1930,27/22248,0.7300086163841083,1,0.8707295539443823,Up,4,5,FALSE,BP,gad21_subVScont
GO:2000069,regulation of post-embryonic root development,3,2.342233009708738,30,3/30,3/1930,27/22248,0.7300086163841083,1,0.8707295539443823,Up,4,8,FALSE,BP,gad21_subVScont
GO:0004707,MAP kinase activity,3,2.428982380438691,31,3/31,3/1930,28/22248,0.7344315444667389,1,0.8738500787382026,Up,5,7,FALSE,MF,gad21_subVScont
GO:0015074,DNA integration,3,2.428982380438691,31,3/31,3/1930,28/22248,0.7344315444667389,1,0.8738500787382026,Up,5,7,FALSE,BP,gad21_subVScont
GO:0016679,"oxidoreductase activity, acting on diphenols and related substances as donors",3,2.428982380438691,31,3/31,3/1930,28/22248,0.7344315444667389,1,0.8738500787382026,Up,3,3,FALSE,MF,gad21_subVScont
GO:0016881,acid-amino acid ligase activity,3,2.428982380438691,31,3/31,3/1930,28/22248,0.7344315444667389,1,0.8738500787382026,Up,4,4,FALSE,MF,gad21_subVScont
GO:0051495,positive regulation of cytoskeleton organization,3,2.428982380438691,31,3/31,3/1930,28/22248,0.7344315444667389,1,0.8738500787382026,Up,5,7,FALSE,BP,gad21_subVScont
GO:1902905,positive regulation of supramolecular fiber organization,3,2.428982380438691,31,3/31,3/1930,28/22248,0.7344315444667389,1,0.8738500787382026,Up,4,6,FALSE,BP,gad21_subVScont
GO:0010087,phloem or xylem histogenesis,11,9.802678892484717,124,11/124,11/1930,113/22248,0.738270820487255,1,0.8757585043895125,Up,4,4,FALSE,BP,gad21_subVScont
GO:0008284,positive regulation of cell population proliferation,3,2.5157317511686443,32,3/32,3/1930,29/22248,0.7393447130329609,1,0.8757585043895125,Up,3,5,FALSE,BP,gad21_subVScont
GO:0008287,protein serine/threonine phosphatase complex,3,2.5157317511686443,32,3/32,3/1930,29/22248,0.7393447130329609,1,0.8757585043895125,Up,4,4,FALSE,CC,gad21_subVScont
GO:0010584,pollen exine formation,3,2.5157317511686443,32,3/32,3/1930,29/22248,0.7393447130329609,1,0.8757585043895125,Up,5,7,FALSE,BP,gad21_subVScont
GO:1903293,phosphatase complex,3,2.5157317511686443,32,3/32,3/1930,29/22248,0.7393447130329609,1,0.8757585043895125,Up,3,3,FALSE,CC,gad21_subVScont
GO:1905037,autophagosome organization,3,2.5157317511686443,32,3/32,3/1930,29/22248,0.7393447130329609,1,0.8757585043895125,Up,5,6,FALSE,BP,gad21_subVScont
GO:0005543,phospholipid binding,11,9.88942826321467,125,11/125,11/1930,114/22248,0.7393550433336684,1,0.8757585043895125,Up,3,4,FALSE,MF,gad21_subVScont
GO:0010054,trichoblast differentiation,11,10.062927004674577,127,11/127,11/1930,116/22248,0.7420014340843586,1,0.8785345417024923,Up,6,9,FALSE,BP,gad21_subVScont
GO:0015926,glucosidase activity,11,10.14967637540453,128,11/128,11/1930,117/22248,0.7435534581945815,1,0.8795572173627476,Up,5,5,FALSE,MF,gad21_subVScont
GO:0004693,cyclin-dependent protein serine/threonine kinase activity,3,2.6024811218985975,33,3/33,3/1930,30/22248,0.7446836950586736,1,0.8795572173627476,Up,5,7,TRUE,MF,gad21_subVScont
GO:0009559,embryo sac central cell differentiation,3,2.6024811218985975,33,3/33,3/1930,30/22248,0.7446836950586736,1,0.8795572173627476,Up,3,7,FALSE,BP,gad21_subVScont
GO:0019747,regulation of isoprenoid metabolic process,3,2.6024811218985975,33,3/33,3/1930,30/22248,0.7446836950586736,1,0.8795572173627476,Up,4,6,FALSE,BP,gad21_subVScont
GO:0097472,cyclin-dependent protein kinase activity,3,2.6024811218985975,33,3/33,3/1930,30/22248,0.7446836950586736,1,0.8795572173627476,Up,4,6,FALSE,MF,gad21_subVScont
GO:0006874,cellular calcium ion homeostasis,3,2.689230492628551,34,3/34,3/1930,31/22248,0.7503878652490559,1,0.8844945511587166,Up,7,9,FALSE,BP,gad21_subVScont
GO:0007029,endoplasmic reticulum organization,3,2.689230492628551,34,3/34,3/1930,31/22248,0.7503878652490559,1,0.8844945511587166,Up,5,5,FALSE,BP,gad21_subVScont
GO:0010082,regulation of root meristem growth,3,2.689230492628551,34,3/34,3/1930,31/22248,0.7503878652490559,1,0.8844945511587166,Up,4,8,TRUE,BP,gad21_subVScont
GO:0032580,Golgi cisterna membrane,3,2.689230492628551,34,3/34,3/1930,31/22248,0.7503878652490559,1,0.8844945511587166,Up,5,9,FALSE,CC,gad21_subVScont
GO:0033500,carbohydrate homeostasis,3,2.689230492628551,34,3/34,3/1930,31/22248,0.7503878652490559,1,0.8844945511587166,Up,5,5,FALSE,BP,gad21_subVScont
GO:0032501,multicellular organismal process,259,254.0889068680331,3188,259/3188,259/1930,2929/22248,0.7522896575845918,1,0.886376202318508,Up,1,1,FALSE,BP,gad21_subVScont
GO:0001708,cell fate specification,3,2.775979863358504,35,3/35,3/1930,32/22248,0.7564004715432857,1,0.8894141687271537,Up,3,5,FALSE,BP,gad21_subVScont
GO:0016128,phytosteroid metabolic process,3,2.775979863358504,35,3/35,3/1930,32/22248,0.7564004715432857,1,0.8894141687271537,Up,4,5,FALSE,BP,gad21_subVScont
GO:0016131,brassinosteroid metabolic process,3,2.775979863358504,35,3/35,3/1930,32/22248,0.7564004715432857,1,0.8894141687271537,Up,3,6,FALSE,BP,gad21_subVScont
GO:0055074,calcium ion homeostasis,3,2.775979863358504,35,3/35,3/1930,32/22248,0.7564004715432857,1,0.8894141687271537,Up,8,8,FALSE,BP,gad21_subVScont
GO:0010053,root epidermal cell differentiation,12,11.277418194893922,142,12/142,12/1930,130/22248,0.7570451031315396,1,0.8897948520663561,Up,5,8,FALSE,BP,gad21_subVScont
GO:0008152,metabolic process,1028,1020.6063466379001,12793,1028/12793,1028/1930,11765/22248,0.7573374516209165,1,0.8897948520663561,Up,1,1,FALSE,BP,gad21_subVScont
GO:0045892,"negative regulation of transcription, DNA-templated",28,26.37180870190579,332,28/332,28/1930,304/22248,0.7592754910007083,1,0.8900870947649395,Up,5,11,FALSE,BP,gad21_subVScont
GO:1902679,negative regulation of RNA biosynthetic process,28,26.458558072635743,333,28/333,28/1930,305/22248,0.759733195634995,1,0.8900870947649395,Up,5,9,FALSE,BP,gad21_subVScont
GO:1903507,negative regulation of nucleic acid-templated transcription,28,26.458558072635743,333,28/333,28/1930,305/22248,0.759733195634995,1,0.8900870947649395,Up,6,10,FALSE,BP,gad21_subVScont
GO:0015399,primary active transmembrane transporter activity,13,11.884663790003597,150,13/150,13/1930,137/22248,0.7614380223845347,1,0.890548335828427,Up,4,4,FALSE,MF,gad21_subVScont
GO:0009894,regulation of catabolic process,13,11.97141316073355,151,13/151,13/1930,138/22248,0.7623843385473977,1,0.890548335828427,Up,3,4,FALSE,BP,gad21_subVScont
GO:0006534,cysteine metabolic process,3,2.8627292340884574,36,3/36,3/1930,33/22248,0.7626686496780547,1,0.890548335828427,Up,5,9,FALSE,BP,gad21_subVScont
GO:0043647,inositol phosphate metabolic process,3,2.8627292340884574,36,3/36,3/1930,33/22248,0.7626686496780547,1,0.890548335828427,Up,4,6,FALSE,BP,gad21_subVScont
GO:0051156,glucose 6-phosphate metabolic process,3,2.8627292340884574,36,3/36,3/1930,33/22248,0.7626686496780547,1,0.890548335828427,Up,4,5,FALSE,BP,gad21_subVScont
GO:0098797,plasma membrane protein complex,3,2.8627292340884574,36,3/36,3/1930,33/22248,0.7626686496780547,1,0.890548335828427,Up,3,4,FALSE,CC,gad21_subVScont
GO:0005216,ion channel activity,13,12.058162531463502,152,13/152,13/1930,139/22248,0.7634530493009142,1,0.890548335828427,Up,4,5,FALSE,MF,gad21_subVScont
GO:0010078,maintenance of root meristem identity,4,3.383225458468177,43,4/43,4/1930,39/22248,0.7746257192967008,1,0.8941781373902251,Up,4,8,TRUE,BP,gad21_subVScont
GO:0030414,peptidase inhibitor activity,4,3.383225458468177,43,4/43,4/1930,39/22248,0.7746257192967008,1,0.8941781373902251,Up,4,4,FALSE,MF,gad21_subVScont
GO:0061135,endopeptidase regulator activity,4,3.383225458468177,43,4/43,4/1930,39/22248,0.7746257192967008,1,0.8941781373902251,Up,4,4,FALSE,MF,gad21_subVScont
GO:0071407,cellular response to organic cyclic compound,15,13.966648687522474,176,15/176,15/1930,161/22248,0.7794350519798762,1,0.899371976479364,Up,5,5,FALSE,BP,gad21_subVScont
GO:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",4,3.5567241999280834,45,4/45,4/1930,41/22248,0.7805886313023019,1,0.8996299475930422,Up,4,4,FALSE,MF,gad21_subVScont
GO:0061134,peptidase regulator activity,4,3.5567241999280834,45,4/45,4/1930,41/22248,0.7805886313023019,1,0.8996299475930422,Up,3,3,FALSE,MF,gad21_subVScont
GO:0070615,nucleosome-dependent ATPase activity,4,3.5567241999280834,45,4/45,4/1930,41/22248,0.7805886313023019,1,0.8996299475930422,Up,8,8,TRUE,MF,gad21_subVScont
GO:0009062,fatty acid catabolic process,4,3.6434735706580366,46,4/46,4/1930,42/22248,0.7840229896033033,1,0.9011412617647621,Up,5,8,FALSE,BP,gad21_subVScont
GO:0031624,ubiquitin conjugating enzyme binding,4,3.6434735706580366,46,4/46,4/1930,42/22248,0.7840229896033033,1,0.9011412617647621,Up,5,5,TRUE,MF,gad21_subVScont
GO:0047484,regulation of response to osmotic stress,4,3.6434735706580366,46,4/46,4/1930,42/22248,0.7840229896033033,1,0.9011412617647621,Up,4,5,FALSE,BP,gad21_subVScont
GO:0051261,protein depolymerization,4,3.6434735706580366,46,4/46,4/1930,42/22248,0.7840229896033033,1,0.9011412617647621,Up,7,7,FALSE,BP,gad21_subVScont
GO:0004683,calmodulin-dependent protein kinase activity,4,3.7302229413879897,47,4/47,4/1930,43/22248,0.7877194678836883,1,0.9028285528429951,Up,5,7,FALSE,MF,gad21_subVScont
GO:0005484,SNAP receptor activity,4,3.7302229413879897,47,4/47,4/1930,43/22248,0.7877194678836883,1,0.9028285528429951,Up,4,4,TRUE,MF,gad21_subVScont
GO:0006334,nucleosome assembly,4,3.7302229413879897,47,4/47,4/1930,43/22248,0.7877194678836883,1,0.9028285528429951,Up,6,9,FALSE,BP,gad21_subVScont
GO:0060249,anatomical structure homeostasis,4,3.7302229413879897,47,4/47,4/1930,43/22248,0.7877194678836883,1,0.9028285528429951,Up,4,4,FALSE,BP,gad21_subVScont
GO:0019395,fatty acid oxidation,4,3.8169723121179433,48,4/48,4/1930,44/22248,0.7916493833332799,1,0.9057165093367044,Up,4,8,FALSE,BP,gad21_subVScont
GO:0051084,'de novo' posttranslational protein folding,4,3.8169723121179433,48,4/48,4/1930,44/22248,0.7916493833332799,1,0.9057165093367044,Up,4,4,FALSE,BP,gad21_subVScont
GO:0051085,chaperone cofactor-dependent protein refolding,4,3.8169723121179433,48,4/48,4/1930,44/22248,0.7916493833332799,1,0.9057165093367044,Up,4,5,TRUE,BP,gad21_subVScont
GO:1905392,plant organ morphogenesis,38,36.78173318950018,462,38/462,38/1930,424/22248,0.795281498489652,1,0.9057165093367044,Up,3,6,FALSE,BP,gad21_subVScont
GO:0009119,ribonucleoside metabolic process,4,3.9037216828478964,49,4/49,4/1930,45/22248,0.7957851237403303,1,0.9057165093367044,Up,5,7,FALSE,BP,gad21_subVScont
GO:0061631,ubiquitin conjugating enzyme activity,4,3.9037216828478964,49,4/49,4/1930,45/22248,0.7957851237403303,1,0.9057165093367044,Up,5,5,TRUE,MF,gad21_subVScont
GO:0090503,"RNA phosphodiester bond hydrolysis, exonucleolytic",4,3.9037216828478964,49,4/49,4/1930,45/22248,0.7957851237403303,1,0.9057165093367044,Up,7,8,FALSE,BP,gad21_subVScont
GO:0017148,negative regulation of translation,5,4.424217907227616,56,5/56,5/1930,51/22248,0.8026413501648094,1,0.9077416984326878,Up,5,9,FALSE,BP,gad21_subVScont
GO:0051607,defense response to virus,5,4.424217907227616,56,5/56,5/1930,51/22248,0.8026413501648094,1,0.9077416984326878,Up,3,6,FALSE,BP,gad21_subVScont
GO:0140546,defense response to symbiont,5,4.424217907227616,56,5/56,5/1930,51/22248,0.8026413501648094,1,0.9077416984326878,Up,NA,NA,NA,NA,gad21_subVScont
GO:0019208,phosphatase regulator activity,5,4.510967277957569,57,5/57,5/1930,52/22248,0.8046935642173605,1,0.9082927745463945,Up,3,3,FALSE,MF,gad21_subVScont
GO:0043666,regulation of phosphoprotein phosphatase activity,5,4.510967277957569,57,5/57,5/1930,52/22248,0.8046935642173605,1,0.9082927745463945,Up,6,9,FALSE,BP,gad21_subVScont
GO:0071322,cellular response to carbohydrate stimulus,5,4.510967277957569,57,5/57,5/1930,52/22248,0.8046935642173605,1,0.9082927745463945,Up,5,5,FALSE,BP,gad21_subVScont
GO:2000058,regulation of ubiquitin-dependent protein catabolic process,5,4.510967277957569,57,5/57,5/1930,52/22248,0.8046935642173605,1,0.9082927745463945,Up,7,10,FALSE,BP,gad21_subVScont
GO:0010228,vegetative to reproductive phase transition of meristem,19,18.217367853290185,229,19/229,19/1930,210/22248,0.8066776435685904,1,0.9094544590199144,Up,3,7,FALSE,BP,gad21_subVScont
GO:0034249,negative regulation of cellular amide metabolic process,5,4.5977166486875225,58,5/58,5/1930,53/22248,0.8069763032309716,1,0.9094544590199144,Up,4,6,FALSE,BP,gad21_subVScont
GO:0034440,lipid oxidation,5,4.5977166486875225,58,5/58,5/1930,53/22248,0.8069763032309716,1,0.9094544590199144,Up,3,6,FALSE,BP,gad21_subVScont
GO:0036503,ERAD pathway,5,4.5977166486875225,58,5/58,5/1930,53/22248,0.8069763032309716,1,0.9094544590199144,Up,5,9,FALSE,BP,gad21_subVScont
GO:0005911,cell-cell junction,79,77.0334412081985,967,79/967,79/1930,888/22248,0.8086387017547161,1,0.9097443953141043,Up,4,4,FALSE,CC,gad21_subVScont
GO:0009506,plasmodesma,79,77.0334412081985,967,79/967,79/1930,888/22248,0.8086387017547161,1,0.9097443953141043,Up,3,5,FALSE,CC,gad21_subVScont
GO:0070161,anchoring junction,79,77.0334412081985,967,79/967,79/1930,888/22248,0.8086387017547161,1,0.9097443953141043,Up,3,3,FALSE,CC,gad21_subVScont
GO:0055044,symplast,79,77.12019057892844,968,79/968,79/1930,889/22248,0.8088086532967026,1,0.9097443953141043,Up,2,2,FALSE,CC,gad21_subVScont
GO:0009505,plant-type cell wall,20,18.824613448399855,237,20/237,20/1930,217/22248,0.8091145018282919,1,0.9097443953141043,Up,4,5,FALSE,CC,gad21_subVScont
GO:0035304,regulation of protein dephosphorylation,5,4.684466019417476,59,5/59,5/1930,54/22248,0.8094722541539144,1,0.9097941446764755,Up,6,8,FALSE,BP,gad21_subVScont
GO:0000271,polysaccharide biosynthetic process,20,18.998112189859764,239,20/239,20/1930,219/22248,0.8100518779613786,1,0.9100931280851415,Up,5,5,FALSE,BP,gad21_subVScont
GO:0071365,cellular response to auxin stimulus,20,19.17161093131967,241,20/241,20/1930,221/22248,0.811247583225061,1,0.9110837796126653,Up,5,6,FALSE,BP,gad21_subVScont
GO:0022406,membrane docking,5,4.771215390147429,60,5/60,5/1930,55/22248,0.8121642867406472,1,0.9114078732101153,Up,2,2,FALSE,BP,gad21_subVScont
GO:0140056,organelle localization by membrane tethering,5,4.771215390147429,60,5/60,5/1930,55/22248,0.8121642867406472,1,0.9114078732101153,Up,3,4,FALSE,BP,gad21_subVScont
GO:0010921,regulation of phosphatase activity,5,4.857964760877382,61,5/61,5/1930,56/22248,0.8150355350318935,1,0.9139231540427183,Up,5,8,FALSE,BP,gad21_subVScont
GO:0016860,intramolecular oxidoreductase activity,5,4.857964760877382,61,5/61,5/1930,56/22248,0.8150355350318935,1,0.9139231540427183,Up,3,3,FALSE,MF,gad21_subVScont
GO:0009069,serine family amino acid metabolic process,6,5.378460985257102,68,6/68,6/1930,62/22248,0.8208910287379378,1,0.9148332432402057,Up,5,8,FALSE,BP,gad21_subVScont
GO:0016859,cis-trans isomerase activity,6,5.378460985257102,68,6/68,6/1930,62/22248,0.8208910287379378,1,0.9148332432402057,Up,3,3,FALSE,MF,gad21_subVScont
GO:0043067,regulation of programmed cell death,6,5.378460985257102,68,6/68,6/1930,62/22248,0.8208910287379378,1,0.9148332432402057,Up,4,5,FALSE,BP,gad21_subVScont
GO:0000932,P-body,6,5.465210355987055,69,6/69,6/1930,63/22248,0.8223158541619332,1,0.915717808433588,Up,4,7,FALSE,CC,gad21_subVScont
GO:0044389,ubiquitin-like protein ligase binding,6,5.465210355987055,69,6/69,6/1930,63/22248,0.8223158541619332,1,0.915717808433588,Up,4,4,FALSE,MF,gad21_subVScont
GO:0006887,exocytosis,6,5.638709097446961,71,6/71,6/1930,65/22248,0.825711981873269,1,0.9187945442470195,Up,3,6,FALSE,BP,gad21_subVScont
GO:0009123,nucleoside monophosphate metabolic process,6,5.638709097446961,71,6/71,6/1930,65/22248,0.825711981873269,1,0.9187945442470195,Up,5,7,FALSE,BP,gad21_subVScont
GO:0048767,root hair elongation,6,5.725458468176915,72,6/72,6/1930,66/22248,0.8276613215692755,1,0.9206106382499186,Up,4,13,FALSE,BP,gad21_subVScont
GO:0046915,transition metal ion transmembrane transporter activity,6,5.898957209636821,74,6/74,6/1930,68/22248,0.832007570742452,1,0.9233759538334755,Up,6,7,FALSE,MF,gad21_subVScont
GO:0048653,anther development,6,5.898957209636821,74,6/74,6/1930,68/22248,0.832007570742452,1,0.9233759538334755,Up,3,12,FALSE,BP,gad21_subVScont
GO:0009416,response to light stimulus,61,59.42331895001798,746,61/746,61/1930,685/22248,0.8368200781678463,1,0.9261830155770748,Up,4,4,FALSE,BP,gad21_subVScont
GO:0019216,regulation of lipid metabolic process,7,6.592952175476447,83,7/83,7/1930,76/22248,0.8384345998168541,1,0.9269094128260993,Up,4,5,FALSE,BP,gad21_subVScont
GO:0032535,regulation of cellular component size,7,6.592952175476447,83,7/83,7/1930,76/22248,0.8384345998168541,1,0.9269094128260993,Up,4,4,FALSE,BP,gad21_subVScont
GO:0090066,regulation of anatomical structure size,7,6.592952175476447,83,7/83,7/1930,76/22248,0.8384345998168541,1,0.9269094128260993,Up,3,3,FALSE,BP,gad21_subVScont
GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,7,6.679701546206401,84,7/84,7/1930,77/22248,0.8398999766167659,1,0.928175830975573,Up,7,11,FALSE,BP,gad21_subVScont
GO:0050793,regulation of developmental process,64,62.63304566702625,786,64/786,64/1930,722/22248,0.8409815925053914,1,0.9288785142809953,Up,2,3,FALSE,BP,gad21_subVScont
GO:0045786,negative regulation of cell cycle,7,6.766450916936354,85,7/85,7/1930,78/22248,0.8414960765143821,1,0.9288785142809953,Up,3,5,FALSE,BP,gad21_subVScont
GO:0090406,pollen tube,7,6.766450916936354,85,7/85,7/1930,78/22248,0.8414960765143821,1,0.9288785142809953,Up,4,4,FALSE,CC,gad21_subVScont
GO:0016051,carbohydrate biosynthetic process,31,29.928532901833872,376,31/376,31/1930,345/22248,0.8476760105993528,1,0.9336390322313173,Up,4,4,FALSE,BP,gad21_subVScont
GO:0042277,peptide binding,8,7.460445882775979,94,8/94,8/1930,86/22248,0.8477390937041768,1,0.9336390322313173,Up,3,3,FALSE,MF,gad21_subVScont
GO:0043648,dicarboxylic acid metabolic process,8,7.633944624235887,96,8/96,8/1930,88/22248,0.8498827929812486,1,0.93529005128236,Up,6,6,FALSE,BP,gad21_subVScont
GO:0030054,cell junction,79,77.29368932038835,970,79/970,79/1930,891/22248,0.8559817823826883,1,0.9402192022992284,Up,2,2,FALSE,CC,gad21_subVScont
GO:0043621,protein self-association,9,8.848435814455232,111,9/111,9/1930,102/22248,0.8614697549487791,1,0.9458892277190151,Up,3,3,FALSE,MF,gad21_subVScont
GO:0044262,cellular carbohydrate metabolic process,41,40.0782092772384,503,41/503,41/1930,462/22248,0.8678979364568105,1,0.9522267718705724,Up,3,4,FALSE,BP,gad21_subVScont
GO:0030162,regulation of proteolysis,10,9.88942826321467,124,10/124,10/1930,114/22248,0.8690096514604675,1,0.9529738753028165,Up,5,6,FALSE,BP,gad21_subVScont
