GO_term,Descrip,DECount,Expect,N,DEGsRatio,GeneRatio,BgRatio,p,adjP,FDR,Expr,shortest_path,longest_path,terminal_node,ontology,Group
GO:0009360,DNA polymerase III complex,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,3,6,FALSE,CC,gad1245_subVScont
GO:0009652,thigmotropism,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,4,4,TRUE,BP,gad1245_subVScont
GO:0010116,positive regulation of abscisic acid biosynthetic process,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,5,11,TRUE,BP,gad1245_subVScont
GO:0010235,guard mother cell cytokinesis,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,4,7,TRUE,BP,gad1245_subVScont
GO:0010376,stomatal complex formation,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,3,8,TRUE,BP,gad1245_subVScont
GO:0010601,positive regulation of auxin biosynthetic process,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,5,8,TRUE,BP,gad1245_subVScont
GO:0015204,urea transmembrane transporter activity,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,4,4,FALSE,MF,gad1245_subVScont
GO:0015840,urea transport,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,6,6,FALSE,BP,gad1245_subVScont
GO:0016296,palmitoyl-[acyl-carrier-protein] hydrolase activity,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,6,7,TRUE,MF,gad1245_subVScont
GO:0016328,lateral plasma membrane,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,2,4,TRUE,CC,gad1245_subVScont
GO:0016801,"hydrolase activity, acting on ether bonds",2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,3,3,FALSE,MF,gad1245_subVScont
GO:0019372,lipoxygenase pathway,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,5,8,FALSE,BP,gad1245_subVScont
GO:0030410,nicotianamine synthase activity,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,4,4,TRUE,MF,gad1245_subVScont
GO:0030417,nicotianamine metabolic process,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,4,7,FALSE,BP,gad1245_subVScont
GO:0030418,nicotianamine biosynthetic process,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,5,8,TRUE,BP,gad1245_subVScont
GO:0030775,glucuronoxylan 4-O-methyltransferase activity,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,6,6,TRUE,MF,gad1245_subVScont
GO:0031055,chromatin remodeling at centromere,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,6,8,FALSE,BP,gad1245_subVScont
GO:0031390,Ctf18 RFC-like complex,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,2,6,TRUE,CC,gad1245_subVScont
GO:0032309,icosanoid secretion,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,6,9,FALSE,BP,gad1245_subVScont
GO:0032432,actin filament bundle,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,2,7,FALSE,CC,gad1245_subVScont
GO:0032468,Golgi calcium ion homeostasis,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,8,10,TRUE,BP,gad1245_subVScont
GO:0032472,Golgi calcium ion transport,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,9,9,FALSE,BP,gad1245_subVScont
GO:0033597,mitotic checkpoint complex,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,2,6,FALSE,CC,gad1245_subVScont
GO:0034237,protein kinase A regulatory subunit binding,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,4,4,TRUE,MF,gad1245_subVScont
GO:0034315,regulation of Arp2/3 complex-mediated actin nucleation,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,7,14,FALSE,BP,gad1245_subVScont
GO:0034338,short-chain carboxylesterase activity,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,5,5,FALSE,MF,gad1245_subVScont
GO:0035066,positive regulation of histone acetylation,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,7,13,FALSE,BP,gad1245_subVScont
GO:0040001,establishment of mitotic spindle localization,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,5,8,FALSE,BP,gad1245_subVScont
GO:0045544,gibberellin 20-oxidase activity,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,5,5,TRUE,MF,gad1245_subVScont
GO:0046085,adenosine metabolic process,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,4,9,FALSE,BP,gad1245_subVScont
GO:0046208,spermine catabolic process,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,5,9,TRUE,BP,gad1245_subVScont
GO:0048442,sepal development,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,4,11,FALSE,BP,gad1245_subVScont
GO:0048464,flower calyx development,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,4,10,FALSE,BP,gad1245_subVScont
GO:0050482,arachidonic acid secretion,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,7,12,FALSE,BP,gad1245_subVScont
GO:0051018,protein kinase A binding,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,3,3,FALSE,MF,gad1245_subVScont
GO:0051125,regulation of actin nucleation,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,6,13,FALSE,BP,gad1245_subVScont
GO:0051127,positive regulation of actin nucleation,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,6,14,FALSE,BP,gad1245_subVScont
GO:0051294,establishment of spindle orientation,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,4,8,FALSE,BP,gad1245_subVScont
GO:0051512,positive regulation of unidimensional cell growth,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,4,7,FALSE,BP,gad1245_subVScont
GO:0051639,actin filament network formation,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,5,8,TRUE,BP,gad1245_subVScont
GO:0051723,protein methylesterase activity,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,3,5,FALSE,MF,gad1245_subVScont
GO:0051748,UTP-monosaccharide-1-phosphate uridylyltransferase activity,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,6,6,FALSE,MF,gad1245_subVScont
GO:0052901,spermine:oxygen oxidoreductase (spermidine-forming) activity,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,5,5,TRUE,MF,gad1245_subVScont
GO:0071466,cellular response to xenobiotic stimulus,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,4,4,FALSE,BP,gad1245_subVScont
GO:0071588,hydrogen peroxide mediated signaling pathway,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,3,5,FALSE,BP,gad1245_subVScont
GO:0071715,icosanoid transport,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,6,8,FALSE,BP,gad1245_subVScont
GO:0071918,urea transmembrane transport,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,3,7,FALSE,BP,gad1245_subVScont
GO:0071933,Arp2/3 complex binding,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,3,3,TRUE,MF,gad1245_subVScont
GO:0072351,tricarboxylic acid biosynthetic process,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,6,7,FALSE,BP,gad1245_subVScont
GO:0080148,negative regulation of response to water deprivation,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,3,7,TRUE,BP,gad1245_subVScont
GO:1901985,positive regulation of protein acetylation,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,6,10,FALSE,BP,gad1245_subVScont
GO:1902446,regulation of shade avoidance,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,4,7,FALSE,BP,gad1245_subVScont
GO:1903321,negative regulation of protein modification by small protein conjugation or removal,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,6,9,FALSE,BP,gad1245_subVScont
GO:1903963,arachidonate transport,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,7,11,FALSE,BP,gad1245_subVScont
GO:2000601,positive regulation of Arp2/3 complex-mediated actin nucleation,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,7,15,TRUE,BP,gad1245_subVScont
GO:2000758,positive regulation of peptidyl-lysine acetylation,2,0.4207696661007357,5,2/5,2/2974,3/21204,0.11738318682304513,1,0.26236475335955023,Down,7,11,FALSE,BP,gad1245_subVScont
GO:1905039,carboxylic acid transmembrane transport,14,8.83616298811545,77,14/77,14/2974,63/21204,0.11787842620629368,1,0.26331003056264746,Down,4,8,FALSE,BP,gad1245_subVScont
GO:0090567,reproductive shoot system development,81,67.1828900207508,560,81/560,81/2974,479/21204,0.11810349786933252,1,0.263651033563605,Down,3,7,FALSE,BP,gad1245_subVScont
GO:0009163,nucleoside biosynthetic process,6,2.805131107338238,26,6/26,6/2974,20/21204,0.12420492952162088,1,0.27529494077102645,Down,5,7,FALSE,BP,gad1245_subVScont
GO:0010229,inflorescence development,6,2.805131107338238,26,6/26,6/2974,20/21204,0.12420492952162088,1,0.27529494077102645,Down,4,8,FALSE,BP,gad1245_subVScont
GO:0042455,ribonucleoside biosynthetic process,6,2.805131107338238,26,6/26,6/2974,20/21204,0.12420492952162088,1,0.27529494077102645,Down,6,8,FALSE,BP,gad1245_subVScont
GO:0010555,response to mannitol,4,1.6830786644029427,16,4/16,4/2974,12/21204,0.12443558305336239,1,0.27529494077102645,Down,5,5,FALSE,BP,gad1245_subVScont
GO:0032950,regulation of beta-glucan metabolic process,4,1.6830786644029427,16,4/16,4/2974,12/21204,0.12443558305336239,1,0.27529494077102645,Down,5,8,FALSE,BP,gad1245_subVScont
GO:0032951,regulation of beta-glucan biosynthetic process,4,1.6830786644029427,16,4/16,4/2974,12/21204,0.12443558305336239,1,0.27529494077102645,Down,6,9,FALSE,BP,gad1245_subVScont
GO:0034594,phosphatidylinositol trisphosphate phosphatase activity,4,1.6830786644029427,16,4/16,4/2974,12/21204,0.12443558305336239,1,0.27529494077102645,Down,7,7,FALSE,MF,gad1245_subVScont
GO:0042343,indole glucosinolate metabolic process,4,1.6830786644029427,16,4/16,4/2974,12/21204,0.12443558305336239,1,0.27529494077102645,Down,5,8,FALSE,BP,gad1245_subVScont
GO:0043242,negative regulation of protein-containing complex disassembly,4,1.6830786644029427,16,4/16,4/2974,12/21204,0.12443558305336239,1,0.27529494077102645,Down,4,7,FALSE,BP,gad1245_subVScont
GO:0045005,DNA-dependent DNA replication maintenance of fidelity,4,1.6830786644029427,16,4/16,4/2974,12/21204,0.12443558305336239,1,0.27529494077102645,Down,5,8,FALSE,BP,gad1245_subVScont
GO:0046912,"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer",4,1.6830786644029427,16,4/16,4/2974,12/21204,0.12443558305336239,1,0.27529494077102645,Down,4,4,FALSE,MF,gad1245_subVScont
GO:0015629,actin cytoskeleton,12,7.293340879079419,64,12/64,12/2974,52/21204,0.12531352770747406,1,0.277028873335102,Down,5,6,FALSE,CC,gad1245_subVScont
GO:0009070,serine family amino acid biosynthetic process,10,5.610262214676476,50,10/50,10/2974,40/21204,0.12574477656964034,1,0.277476806963673,Down,6,9,FALSE,BP,gad1245_subVScont
GO:1905421,regulation of plant organ morphogenesis,10,5.610262214676476,50,10/50,10/2974,40/21204,0.12574477656964034,1,0.277476806963673,Down,4,7,FALSE,BP,gad1245_subVScont
GO:0009553,embryo sac development,24,17.11129975476325,146,24/146,24/2974,122/21204,0.12921976959746803,1,0.28479974643122347,Down,4,5,FALSE,BP,gad1245_subVScont
GO:0051656,establishment of organelle localization,18,11.921807206187513,103,18/103,18/2974,85/21204,0.13017369192664693,1,0.28668993514262575,Down,3,4,FALSE,BP,gad1245_subVScont
GO:0016106,sesquiterpenoid biosynthetic process,8,4.207696661007357,38,8/38,8/2974,30/21204,0.13058080785466233,1,0.28727777728025716,Down,6,8,FALSE,BP,gad1245_subVScont
GO:0009067,aspartate family amino acid biosynthetic process,10,5.750518770043388,51,10/51,10/2974,41/21204,0.1306961632955884,1,0.2873579290816651,Down,6,9,FALSE,BP,gad1245_subVScont
GO:0016709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",25,17.6723259762309,151,25/151,25/2974,126/21204,0.13405832142711555,1,0.29457232849494736,Down,4,4,FALSE,MF,gad1245_subVScont
GO:0006783,heme biosynthetic process,6,2.94538766270515,27,6/27,6/2974,21/21204,0.1346214148773813,1,0.2952750431135815,Down,4,7,FALSE,BP,gad1245_subVScont
GO:0010268,brassinosteroid homeostasis,6,2.94538766270515,27,6/27,6/2974,21/21204,0.1346214148773813,1,0.2952750431135815,Down,6,6,TRUE,BP,gad1245_subVScont
GO:1903320,regulation of protein modification by small protein conjugation or removal,6,2.94538766270515,27,6/27,6/2974,21/21204,0.1346214148773813,1,0.2952750431135815,Down,6,8,FALSE,BP,gad1245_subVScont
GO:0042326,negative regulation of phosphorylation,8,4.347953216374269,39,8/39,8/2974,31/21204,0.13741268038878582,1,0.29905533131833184,Down,6,8,FALSE,BP,gad1245_subVScont
GO:0010029,regulation of seed germination,15,9.958215431050744,86,15/86,15/2974,71/21204,0.14050806720145187,1,0.3052445541053021,Down,3,7,FALSE,BP,gad1245_subVScont
GO:0031982,vesicle,130,113.32729673646482,938,130/938,130/2974,808/21204,0.14137641933011552,1,0.3067649241841184,Down,4,4,FALSE,CC,gad1245_subVScont
GO:0045930,negative regulation of mitotic cell cycle,10,6.031031880777212,53,10/53,10/2974,43/21204,0.14344476917853546,1,0.30907502696017297,Down,4,6,FALSE,BP,gad1245_subVScont
GO:1901658,glycosyl compound catabolic process,10,6.031031880777212,53,10/53,10/2974,43/21204,0.14344476917853546,1,0.30907502696017297,Down,5,5,FALSE,BP,gad1245_subVScont
GO:2000026,regulation of multicellular organismal development,53,42.63799283154122,357,53/357,53/2974,304/21204,0.14373186274719504,1,0.30907502696017297,Down,3,4,FALSE,BP,gad1245_subVScont
GO:0010564,regulation of cell cycle process,22,15.56847764572722,133,22/133,22/2974,111/21204,0.14417164119998047,1,0.30907502696017297,Down,3,5,FALSE,BP,gad1245_subVScont
GO:0003689,DNA clamp loader activity,3,1.1220524429352952,11,3/11,3/2974,8/21204,0.14439346906323927,1,0.30907502696017297,Down,5,10,TRUE,MF,gad1245_subVScont
GO:0009113,purine nucleobase biosynthetic process,3,1.1220524429352952,11,3/11,3/2974,8/21204,0.14439346906323927,1,0.30907502696017297,Down,4,8,FALSE,BP,gad1245_subVScont
GO:0010205,photoinhibition,3,1.1220524429352952,11,3/11,3/2974,8/21204,0.14439346906323927,1,0.30907502696017297,Down,5,8,TRUE,BP,gad1245_subVScont
GO:0016308,1-phosphatidylinositol-4-phosphate 5-kinase activity,3,1.1220524429352952,11,3/11,3/2974,8/21204,0.14439346906323927,1,0.30907502696017297,Down,6,6,TRUE,MF,gad1245_subVScont
GO:0017157,regulation of exocytosis,3,1.1220524429352952,11,3/11,3/2974,8/21204,0.14439346906323927,1,0.30907502696017297,Down,4,7,FALSE,BP,gad1245_subVScont
GO:0031057,negative regulation of histone modification,3,1.1220524429352952,11,3/11,3/2974,8/21204,0.14439346906323927,1,0.30907502696017297,Down,6,10,FALSE,BP,gad1245_subVScont
GO:0033170,protein-DNA loading ATPase activity,3,1.1220524429352952,11,3/11,3/2974,8/21204,0.14439346906323927,1,0.30907502696017297,Down,9,9,FALSE,MF,gad1245_subVScont
GO:0043155,"negative regulation of photosynthesis, light reaction",3,1.1220524429352952,11,3/11,3/2974,8/21204,0.14439346906323927,1,0.30907502696017297,Down,5,7,FALSE,BP,gad1245_subVScont
GO:0046466,membrane lipid catabolic process,3,1.1220524429352952,11,3/11,3/2974,8/21204,0.14439346906323927,1,0.30907502696017297,Down,5,6,FALSE,BP,gad1245_subVScont
GO:0052593,tryptamine:oxygen oxidoreductase (deaminating) activity,3,1.1220524429352952,11,3/11,3/2974,8/21204,0.14439346906323927,1,0.30907502696017297,Down,5,5,TRUE,MF,gad1245_subVScont
GO:0052594,aminoacetone:oxygen oxidoreductase(deaminating) activity,3,1.1220524429352952,11,3/11,3/2974,8/21204,0.14439346906323927,1,0.30907502696017297,Down,5,5,TRUE,MF,gad1245_subVScont
GO:0052595,aliphatic-amine oxidase activity,3,1.1220524429352952,11,3/11,3/2974,8/21204,0.14439346906323927,1,0.30907502696017297,Down,5,5,TRUE,MF,gad1245_subVScont
GO:0052596,phenethylamine:oxygen oxidoreductase (deaminating) activity,3,1.1220524429352952,11,3/11,3/2974,8/21204,0.14439346906323927,1,0.30907502696017297,Down,5,5,TRUE,MF,gad1245_subVScont
GO:0060236,regulation of mitotic spindle organization,3,1.1220524429352952,11,3/11,3/2974,8/21204,0.14439346906323927,1,0.30907502696017297,Down,5,9,FALSE,BP,gad1245_subVScont
GO:0070370,cellular heat acclimation,3,1.1220524429352952,11,3/11,3/2974,8/21204,0.14439346906323927,1,0.30907502696017297,Down,5,6,TRUE,BP,gad1245_subVScont
GO:0070569,uridylyltransferase activity,3,1.1220524429352952,11,3/11,3/2974,8/21204,0.14439346906323927,1,0.30907502696017297,Down,5,5,FALSE,MF,gad1245_subVScont
GO:0090224,regulation of spindle organization,3,1.1220524429352952,11,3/11,3/2974,8/21204,0.14439346906323927,1,0.30907502696017297,Down,4,8,FALSE,BP,gad1245_subVScont
GO:0009742,brassinosteroid mediated signaling pathway,16,10.378985097151482,90,16/90,16/2974,74/21204,0.14482551441367597,1,0.30909126493563555,Down,5,8,FALSE,BP,gad1245_subVScont
GO:0043401,steroid hormone mediated signaling pathway,16,10.378985097151482,90,16/90,16/2974,74/21204,0.14482551441367597,1,0.30909126493563555,Down,4,7,FALSE,BP,gad1245_subVScont
GO:0048545,response to steroid hormone,16,10.378985097151482,90,16/90,16/2974,74/21204,0.14482551441367597,1,0.30909126493563555,Down,4,5,FALSE,BP,gad1245_subVScont
GO:0071383,cellular response to steroid hormone stimulus,16,10.378985097151482,90,16/90,16/2974,74/21204,0.14482551441367597,1,0.30909126493563555,Down,5,6,FALSE,BP,gad1245_subVScont
GO:1900140,regulation of seedling development,16,10.378985097151482,90,16/90,16/2974,74/21204,0.14482551441367597,1,0.30909126493563555,Down,4,6,FALSE,BP,gad1245_subVScont
GO:0000228,nuclear chromosome,19,12.903603093755896,111,19/111,19/2974,92/21204,0.14504277477150432,1,0.3093736045360558,Down,5,7,FALSE,CC,gad1245_subVScont
GO:0000776,kinetochore,6,3.085644218072062,28,6/28,6/2974,22/21204,0.14664249098298965,1,0.31223702319828384,Down,3,8,FALSE,CC,gad1245_subVScont
GO:0030245,cellulose catabolic process,6,3.085644218072062,28,6/28,6/2974,22/21204,0.14664249098298965,1,0.31223702319828384,Down,7,9,FALSE,BP,gad1245_subVScont
GO:0051275,beta-glucan catabolic process,6,3.085644218072062,28,6/28,6/2974,22/21204,0.14664249098298965,1,0.31223702319828384,Down,6,8,FALSE,BP,gad1245_subVScont
GO:0001653,peptide receptor activity,4,1.8233352197698547,17,4/17,4/2974,13/21204,0.14770609328118628,1,0.313402031256876,Down,3,3,FALSE,MF,gad1245_subVScont
GO:0008574,"ATP-dependent microtubule motor activity, plus-end-directed",4,1.8233352197698547,17,4/17,4/2974,13/21204,0.14770609328118628,1,0.313402031256876,Down,9,10,TRUE,MF,gad1245_subVScont
GO:0009269,response to desiccation,4,1.8233352197698547,17,4/17,4/2974,13/21204,0.14770609328118628,1,0.313402031256876,Down,4,6,FALSE,BP,gad1245_subVScont
GO:0048441,petal development,4,1.8233352197698547,17,4/17,4/2974,13/21204,0.14770609328118628,1,0.313402031256876,Down,4,11,FALSE,BP,gad1245_subVScont
GO:0048465,corolla development,4,1.8233352197698547,17,4/17,4/2974,13/21204,0.14770609328118628,1,0.313402031256876,Down,4,10,FALSE,BP,gad1245_subVScont
GO:0071367,cellular response to brassinosteroid stimulus,16,10.659498207885305,92,16/92,16/2974,76/21204,0.15012616483352437,1,0.3176114852753412,Down,5,6,FALSE,BP,gad1245_subVScont
GO:1901607,alpha-amino acid biosynthetic process,30,22.581305414072816,191,30/191,30/2974,161/21204,0.15051811227724995,1,0.31807106604844293,Down,5,8,FALSE,BP,gad1245_subVScont
GO:0009636,response to toxic substance,44,34.78362573099415,292,44/292,44/2974,248/21204,0.15121198544395303,1,0.3191668631892365,Down,3,3,FALSE,BP,gad1245_subVScont
GO:0005984,disaccharide metabolic process,13,8.555649877381626,74,13/74,13/2974,61/21204,0.1583942085920098,1,0.3285857842404272,Down,4,5,FALSE,BP,gad1245_subVScont
GO:0033044,regulation of chromosome organization,13,8.555649877381626,74,13/74,13/2974,61/21204,0.1583942085920098,1,0.3285857842404272,Down,5,6,FALSE,BP,gad1245_subVScont
GO:0008652,cellular amino acid biosynthetic process,36,27.630541407281644,233,36/233,36/2974,197/21204,0.15944139286415177,1,0.3285857842404272,Down,4,7,FALSE,BP,gad1245_subVScont
GO:0002213,defense response to insect,6,3.225900773438974,29,6/29,6/2974,23/21204,0.16015628006602012,1,0.3285857842404272,Down,4,6,FALSE,BP,gad1245_subVScont
GO:0008810,cellulase activity,6,3.225900773438974,29,6/29,6/2974,23/21204,0.16015628006602012,1,0.3285857842404272,Down,5,5,TRUE,MF,gad1245_subVScont
GO:0009086,methionine biosynthetic process,6,3.225900773438974,29,6/29,6/2974,23/21204,0.16015628006602012,1,0.3285857842404272,Down,6,10,FALSE,BP,gad1245_subVScont
GO:0043467,regulation of generation of precursor metabolites and energy,6,3.225900773438974,29,6/29,6/2974,23/21204,0.16015628006602012,1,0.3285857842404272,Down,4,5,FALSE,BP,gad1245_subVScont
GO:0003959,"NADPH dehydrogenase activity",2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,4,4,TRUE,MF,gad1245_subVScont
GO:0004557,alpha-galactosidase activity,2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,6,6,FALSE,MF,gad1245_subVScont
GO:0006011,UDP-glucose metabolic process,2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,4,7,FALSE,BP,gad1245_subVScont
GO:0006228,UTP biosynthetic process,2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,8,11,TRUE,BP,gad1245_subVScont
GO:0006531,aspartate metabolic process,2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,6,9,FALSE,BP,gad1245_subVScont
GO:0006598,polyamine catabolic process,2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,7,8,FALSE,BP,gad1245_subVScont
GO:0008519,ammonium transmembrane transporter activity,2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,6,7,FALSE,MF,gad1245_subVScont
GO:0008893,"guanosine-3',5'-bis(diphosphate) 3'-diphosphatase activity",2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,6,6,TRUE,MF,gad1245_subVScont
GO:0009090,homoserine biosynthetic process,2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,7,10,FALSE,BP,gad1245_subVScont
GO:0009509,chromoplast,2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,4,6,FALSE,CC,gad1245_subVScont
GO:0009569,chloroplast starch grain,2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,3,7,TRUE,CC,gad1245_subVScont
GO:0009759,indole glucosinolate biosynthetic process,2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,6,9,TRUE,BP,gad1245_subVScont
GO:0009806,lignan metabolic process,2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,4,5,FALSE,BP,gad1245_subVScont
GO:0009807,lignan biosynthetic process,2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,5,6,FALSE,BP,gad1245_subVScont
GO:0009855,determination of bilateral symmetry,2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,4,6,FALSE,BP,gad1245_subVScont
GO:0010036,response to boron-containing substance,2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,3,3,FALSE,BP,gad1245_subVScont
GO:0010395,rhamnogalacturonan I metabolic process,2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,5,8,FALSE,BP,gad1245_subVScont
GO:0010424,DNA methylation on cytosine within a CG sequence,2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,6,11,TRUE,BP,gad1245_subVScont
GO:0010569,regulation of double-strand break repair via homologous recombination,2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,6,10,FALSE,BP,gad1245_subVScont
GO:0015292,uniporter activity,2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,5,5,FALSE,MF,gad1245_subVScont
GO:0015696,ammonium transport,2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,5,7,FALSE,BP,gad1245_subVScont
GO:0016120,carotene biosynthetic process,2,0.5610262214676476,6,2/6,2/2974,4/21204,0.16213404617815444,1,0.3285857842404272,Down,6,8,FALSE,BP,gad1245_subVScont
